Brand,Product Name,Selling Price (INR),Original Price (INR),Discount (%),Rating,Number of Ratings,Number of Reviews,Price Segment
Other,ALIENWARE Intel Core i7 10th Gen 10750H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce...,269290,293080.0,8.0,4.0,5.0,2.0,Ultra Premium (> ₹1L)
Lenovo,Lenovo Ideapad OLED Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim 3 15Q8X10 Laptop,65990,86690.0,23.0,,,,Premium (₹60K-₹1L)
Apple,Apple MacBook Pro M4 - (16 GB/512 GB SSD/macOS Sequoia) MW2W3HN/A,160990,169900.0,5.0,4.9,8.0,1.0,Ultra Premium (> ₹1L)
MSI,MSI VenturePro 15 AI Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,95990,107990.0,11.0,,,,Premium (₹60K-₹1L)
Infinix,Infinix B15 Series AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Li...,59990,,,4.2,105.0,15.0,Mid-Range (₹30K-₹60K)
Acer,Acer Swift 3 Intel Core i5 8th Gen 8265U - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) SF314-55G T...,54990,62589.0,12.0,4.5,7382.0,206.0,Mid-Range (₹30K-₹60K)
ASUS,ASUS Intel Core i5 5th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1502VA-BQ836WS Thin and Light Laptop,56971,69990.0,18.0,,,,Mid-Range (₹30K-₹60K)
Lenovo,Lenovo AMD Ryzen 7 Octa Core 7730U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light ...,76990,,,4.2,313.0,35.0,Premium (₹60K-₹1L)
Apple,Apple MacBook Air M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCR3HN/A,134900,,,4.7,483.0,26.0,Ultra Premium (> ₹1L)
HP,HP AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 14-em0025AU Thin and Light Laptop,45990,47990.0,4.0,4.2,88.0,9.0,Mid-Range (₹30K-₹60K)
MSI,MSI Commercial 14 H Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Pro) Commercial 14 H ...,87990,98990.0,11.0,4.2,36.0,6.0,Premium (₹60K-₹1L)
DELL,DELL Vostro Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10) Vostro 3000 Thin and Light La...,51999,80711.0,35.0,4.1,412.0,27.0,Mid-Range (₹30K-₹60K)
Acer,Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,97990,144999.0,32.0,4.4,1366.0,112.0,Premium (₹60K-₹1L)
Lenovo,Lenovo LoQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,88990,97190.0,8.0,4.4,624.0,50.0,Premium (₹60K-₹1L)
HP,HP Pavilion AMD Ryzen 5 Dual Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh1137AU Thin and Light...,59899,,,4.5,1879.0,178.0,Mid-Range (₹30K-₹60K)
ASUS,ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ5541WS ...,42990,52990.0,18.0,4.3,1532.0,77.0,Mid-Range (₹30K-₹60K)
Lenovo,Lenovo V 15 (2025) Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Pro) V 15 Thin and Light...,49990,84990.0,41.0,4.3,8.0,0.0,Mid-Range (₹30K-₹60K)
DELL,DELL Inspiron 15 Microsoft Office Home 2024 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11...,56990,59990.0,5.0,4.2,479.0,22.0,Mid-Range (₹30K-₹60K)
Acer,Acer Chromebook Plus Google AI Intel Core i3 N305 - (8 GB/256 GB SSD/Chrome OS) CB514-4H-39T7 Chromebo...,49999,,,3.9,986.0,102.0,Mid-Range (₹30K-₹60K)
Apple,Apple MacBook Air M3 - (16 GB/256 GB SSD/macOS Sonoma) MXCV3HN/A,134900,,,,,,Ultra Premium (> ₹1L)
Lenovo,Lenovo IdeaPad Slim 3 Backlit Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 83EM0...,66990,79876.0,16.0,4.1,18.0,1.0,Premium (₹60K-₹1L)
ASUS,ASUS Expertbook P1 High-performance processor Intel Core i5 13th Gen 13420H - (32 GB/512 GB SSD/Window...,68990,114990.0,40.0,4.3,4909.0,380.0,Premium (₹60K-₹1L)
ASUS,"ASUS TUF Gaming F16 (2025) with Office 2024 + M365 Basic*, (i5 14th gen) Intel Core 5 210H - (16 GB/51...",75816,98990.0,23.0,4.2,111.0,12.0,Premium (₹60K-₹1L)
Lenovo,Lenovo V14 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light Laptop,62990,70990.0,11.0,4.1,1629.0,135.0,Premium (₹60K-₹1L)
Acer,Acer Aspire AMD Ryzen 5 Hexa Core 7430U - (16 GB/1 TB SSD/Windows 11 Home) AS15-42 Thin and Light Lapt...,49990,54990.0,9.0,4.1,3799.0,360.0,Mid-Range (₹30K-₹60K)
Lenovo,Lenovo LOQ Essential Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...,72990,89990.0,18.0,4.0,368.0,27.0,Premium (₹60K-₹1L)
Acer,Acer Aspire Lite AMD Ryzen 3 Quad Core 7330U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,39023,49990.0,21.0,3.9,125.0,16.0,Mid-Range (₹30K-₹60K)
MSI,MSI Thin 15 Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,69215,89990.0,23.0,5.0,3.0,1.0,Premium (₹60K-₹1L)
HP,HP Victus Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,58799,76354.0,22.0,4.3,3165.0,162.0,Mid-Range (₹30K-₹60K)
ASUS,ASUS TUF Gaming F15 with 90WHr Battery Intel H-Series Intel Core i7 13th Gen 13700H - (16 GB/512 GB SS...,105999,155990.0,32.0,4.3,16.0,1.0,Ultra Premium (> ₹1L)
MSI,MSI Pulse 17 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,167680,195990.0,14.0,4.8,12.0,1.0,Ultra Premium (> ₹1L)
ASUS,"ASUS Vivobook 16X (2025) for Creator with Office 2024 + M365 Basic, Intel Core i5 12th Gen 12500H - (1...",62799,79990.0,21.0,4.2,858.0,84.0,Premium (₹60K-₹1L)
Lenovo,Lenovo Yoga Slim 7 Snapdragon X Plus - (32 GB/1 TB SSD/Windows 11 Home) Yoga Slim 7 14Q8X9 Thin and Li...,99990,195890.0,48.0,,,,Premium (₹60K-₹1L)
ASUS,ASUS ZenBook Pro 15 Intel Core i9 8th Gen 8950HK - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX58...,177999,209990.0,15.0,5.0,5.0,0.0,Ultra Premium (> ₹1L)
Lenovo,Lenovo 12450HX Intel Core i5 12th Gen 12450hx - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...,70998,77390.0,8.0,,,,Premium (₹60K-₹1L)
MSI,MSI Summit E13 Evo AI PC Intel Core Ultra 7 1st Gen 155H - (32 GB/1 TB SSD/Windows 11 Home) Summit E13...,149990,159990.0,6.0,5.0,2.0,1.0,Ultra Premium (> ₹1L)
HP,HP Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0187TU Thin and Light Laptop,54184,70999.0,23.0,4.2,424.0,31.0,Mid-Range (₹30K-₹60K)
HP,HP 240R G9 (2025) Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Pro) 240R G9 Thin and Lig...,51990,82990.0,37.0,,,,Mid-Range (₹30K-₹60K)
HP,HP Spectre Folio Intel Core i7 10th Gen 10510Y - (16 GB/512 GB SSD/Windows 10 Home) 13-ak1004TU 2 in 1...,239759,,,,,,Ultra Premium (> ₹1L)
Lenovo,Lenovo IdeaPad Slim 5 WUXGA IPS Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Thin...,78990,107690.0,26.0,4.0,518.0,61.0,Premium (₹60K-₹1L)
HP,HP 240R G9 (2025) Intel Core i5 13th Gen 1334U - (24 GB/512 GB SSD/Windows 11 Home) 240R G9 Thin and L...,59990,86990.0,31.0,,,,Mid-Range (₹30K-₹60K)
DELL,DELL Inspiron 14 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5440 Thin ...,62990,79795.0,21.0,5.0,6.0,2.0,Premium (₹60K-₹1L)
MSI,MSI Katana GF66 Intel Core i7 12th Gen 12650H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,84990,107990.0,21.0,4.4,33.0,6.0,Premium (₹60K-₹1L)
Acer,Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,39928,47990.0,16.0,4.1,1495.0,105.0,Mid-Range (₹30K-₹60K)
Acer,Acer Aspire 15 AMD Ryzen 5 Hexa Core 7430U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light ...,49325,58999.0,16.0,4.1,3799.0,360.0,Mid-Range (₹30K-₹60K)
HP,HP Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq3149TU / 14s-dq3141TU Thin ...,45990,50990.0,9.0,,,,Mid-Range (₹30K-₹60K)
Apple,Apple MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,85990,89900.0,4.0,4.7,18611.0,107.0,Premium (₹60K-₹1L)
Lenovo,Lenovo Yoga Slim 7 Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 13IRP8 Thin and Lig...,106099,174890.0,39.0,,,,Ultra Premium (> ₹1L)
Acer,Acer Nitro 5 Intel Core i5 7th Gen 7300HQ - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics/NVIDIA GeForc...,50999,60407.0,15.0,4.4,854.0,187.0,Mid-Range (₹30K-₹60K)
HP,HP Pavilion 14 X360 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 14-ek1152TU 2 in...,72990,113089.0,35.0,5.0,3.0,0.0,Premium (₹60K-₹1L)
HP,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,68999,86343.0,20.0,4.3,660.0,31.0,Premium (₹60K-₹1L)
Apple,Apple 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGND3HN/A,92900,,,4.7,17633.0,360.0,Premium (₹60K-₹1L)
HP,HP Spectre x360 OLED Eyesafe Evo Intel Core i7 13th Gen 1360P - (32 GB/1 TB SSD/Windows 11 Home/4 GB G...,182500,213582.0,14.0,4.3,6.0,0.0,Ultra Premium (> ₹1L)
MSI,MSI Crosshair 16 HX AI Intel Core Ultra 9 275HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,205990,223990.0,8.0,,,,Ultra Premium (> ₹1L)
Acer,Acer Chromebook Plus Google AI Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Chrome OS) CB515-2H-34Y...,34990,52999.0,33.0,4.0,468.0,45.0,Mid-Range (₹30K-₹60K)
HP,HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0186TU Thin and Light ...,43500,50939.0,14.0,4.2,590.0,36.0,Mid-Range (₹30K-₹60K)
HP,HP Pavilion Plus Creator OLED Eyesafe H Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windo...,69990,99990.0,30.0,3.5,8.0,3.0,Premium (₹60K-₹1L)
ASUS,ASUS VivoBook Ultra 14 AMD Ryzen 5 Hexa Core AMD R5-4500U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-E...,43699,50990.0,14.0,4.4,546.0,86.0,Mid-Range (₹30K-₹60K)
Acer,Acer ALG Gaming Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,86637,98990.0,12.0,4.4,21.0,0.0,Premium (₹60K-₹1L)
Lenovo,Lenovo Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 11IGL05 Chromebo...,19690,26990.0,27.0,3.1,8.0,1.0,Budget (< ₹30K)
Acer,Acer Aspire Lite Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Lig...,49990,60967.0,18.0,3.8,277.0,14.0,Mid-Range (₹30K-₹60K)
Lenovo,Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRL8 Thin a...,69490,88990.0,21.0,4.1,168.0,20.0,Premium (₹60K-₹1L)
MSI,MSI Modern 15 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) Modern 15 A5M-065IN Thin...,48490,69990.0,30.0,4.4,1647.0,236.0,Mid-Range (₹30K-₹60K)
HP,HP 15s Backlit Keyboard AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0026AU Th...,42990,46348.0,7.0,4.2,1022.0,80.0,Mid-Range (₹30K-₹60K)
MSI,MSI Vector GP68HX Intel Core i9 13th Gen 13980HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Graphics/NVID...,294990,335990.0,12.0,,,,Ultra Premium (> ₹1L)
MSI,MSI Creator Z16 Intel Core i9 11th Gen 11900H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA G...,172990,257990.0,32.0,4.1,21.0,4.0,Ultra Premium (> ₹1L)
Apple,Apple MacBook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) Z12400092,110900,,,4.7,17633.0,360.0,Ultra Premium (> ₹1L)
HP,HP Victus gaming AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Rade...,49990,63628.0,21.0,4.2,1853.0,145.0,Mid-Range (₹30K-₹60K)
ASUS,ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Th...,33888,39999.0,15.0,4.0,1321.0,130.0,Mid-Range (₹30K-₹60K)
ASUS,ASUS Chromebook CX15 Intel Celeron Dual Core N4500 - (8 GB/128 GB EMMC Storage/Chrome OS) CX1505CKA-S7...,23990,,,4.0,74.0,5.0,Budget (< ₹30K)
MSI,MSI Modern 14 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-1424IN ...,44990,58990.0,23.0,4.3,214.0,22.0,Mid-Range (₹30K-₹60K)
HP,HP Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 30...,76990,88268.0,12.0,,,,Premium (₹60K-₹1L)
ASUS,"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i5 13th Gen 1335U...",58400,73990.0,21.0,4.3,1126.0,73.0,Mid-Range (₹30K-₹60K)
HP,HP 14s Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s- DR2015TU Thin and Light Laptop,49990,,,4.3,461.0,53.0,Mid-Range (₹30K-₹60K)
Lenovo,Lenovo ThinkBook 15 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) TB15 G4 IAP Thin...,74999,132300.0,43.0,5.0,3.0,0.0,Premium (₹60K-₹1L)
HP,HP 15 (2025) AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Home) 15 Thin and Light Laptop,45990,48999.0,6.0,4.1,372.0,22.0,Mid-Range (₹30K-₹60K)
DELL,DELL G7 Intel Core i9 10th Gen 10885H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce R...,175999,227250.0,22.0,4.0,45.0,7.0,Ultra Premium (> ₹1L)
ASUS,ASUS Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1605VA-MB1275WS Laptop,65735,89999.0,26.0,,,,Premium (₹60K-₹1L)
Acer,Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Light Lapt...,34705,55990.0,38.0,3.9,717.0,71.0,Mid-Range (₹30K-₹60K)
DELL,DELL Inspiron Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Lap...,51990,64382.0,19.0,4.2,12.0,0.0,Mid-Range (₹30K-₹60K)
Microsoft,MICROSOFT Surface Laptop 5 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) RBG-00048...,169999,178999.0,5.0,,,,Ultra Premium (> ₹1L)
Acer,Acer Aspire 15 (i5 14th Gen) Intel Core 5 14th Gen - (16 GB/512 GB SSD/Windows 11 Home) NX.KS7SI.001 L...,57990,74990.0,22.0,,,,Mid-Range (₹30K-₹60K)
Lenovo,Lenovo Legion Pro 5 WQXGA OLED Intel Core Ultra 7 255 HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphi...,199990,265890.0,24.0,,,,Ultra Premium (> ₹1L)
DELL,DELL Vostro Intel Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Lig...,75990,95000.0,20.0,3.6,45.0,5.0,Premium (₹60K-₹1L)
DELL,DELL Inspiron 3535 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Thin ...,49448,55000.0,10.0,3.2,5.0,0.0,Mid-Range (₹30K-₹60K)
MSI,MSI Prestige 13 Evo AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) Prestige 13 AI Ev...,114990,128990.0,10.0,4.8,5.0,0.0,Ultra Premium (> ₹1L)
HP,HP 250 G10 Backlit (2025) Professional Intel Core i5 13th Gen 1334U vPro Technology - (16 GB/512 GB SS...,57490,98990.0,41.0,,,,Mid-Range (₹30K-₹60K)
Acer,Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15 - 4...,56438,59990.0,5.0,4.1,1852.0,144.0,Mid-Range (₹30K-₹60K)
DELL,DELL Inspiron 5430 Intel Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) IN5430YXVW9M01ORS1 Lapto...,59990,89990.0,33.0,4.1,28.0,1.0,Mid-Range (₹30K-₹60K)
Other,ZEBRONICS Pro Series Y Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 2S T...,51999,,,3.9,1257.0,123.0,Mid-Range (₹30K-₹60K)
HP,HP 15 (2025) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15 Thin and Light Laptop,40980,49990.0,18.0,4.0,29.0,2.0,Mid-Range (₹30K-₹60K)
HP,HP Intel Intel Core i5 10th Gen 1035G4 - (8 GB/512 GB SSD/Windows 10 Pro) 13-aw0211TU 2 in 1 Laptop,126000,152042.0,17.0,5.0,3.0,1.0,Ultra Premium (> ₹1L)
ASUS,ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Ho...,59017,88999.0,33.0,4.3,7893.0,608.0,Mid-Range (₹30K-₹60K)
Lenovo,Lenovo Ideapad 720S Intel Core i5 8th Gen 8250U - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin an...,74099,83458.0,11.0,3.3,3.0,1.0,Premium (₹60K-₹1L)
HP,HP ENVY AI PC Intel Core Ultra 5 125U - (16 GB/512 GB SSD/Windows 11 Home) 14-fc0105TU Thin and Light ...,96900,108980.0,11.0,3.1,9.0,1.0,Premium (₹60K-₹1L)
HP,HP 255 G10 Backlit + FingerPrint (2025) AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Pro...,49990,70990.0,29.0,4.1,10.0,0.0,Mid-Range (₹30K-₹60K)
Acer,Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB3...,38500,40999.0,6.0,3.8,659.0,50.0,Mid-Range (₹30K-₹60K)
Lenovo,Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Li...,27290,38990.0,30.0,3.7,729.0,49.0,Budget (< ₹30K)
Lenovo,Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15IAU7 Thi...,45990,64290.0,28.0,4.2,1317.0,92.0,Mid-Range (₹30K-₹60K)
Microsoft,MICROSOFT Surface Pro 9 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) QIX-00031 Th...,188999,198999.0,5.0,,,,Ultra Premium (> ₹1L)
HP,HP 250R G10 (2025) (i3 14th Gen) Intel Core 3 14th Gen 100U - (24 GB/512 GB SSD/Windows 11 Home) 250R ...,48990,72990.0,32.0,4.8,5.0,0.0,Mid-Range (₹30K-₹60K)
Acer,Acer Swift 3 Intel Core i5 8th Gen 8250U - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/2 GB Graphics...,72964,73199.0,,3.9,25.0,6.0,Premium (₹60K-₹1L)
MSI,MSI Commercial 14 H Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home) Commercial 14 H A...,97990,109990.0,10.0,4.3,19.0,5.0,Premium (₹60K-₹1L)
MSI,MSI Stealth 15 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,142899,162990.0,12.0,4.0,4.0,1.0,Ultra Premium (> ₹1L)
HP,HP Laptop 15s Intel Celeron Dual Core Intel Celeron N4500 - (8 GB/512 GB SSD/Windows 11 Home) fq3071TU...,45990,48967.0,6.0,3.7,157.0,15.0,Mid-Range (₹30K-₹60K)
Apple,Apple MacBook Air M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXR3HN/A,118990,134900.0,11.0,4.7,483.0,26.0,Ultra Premium (> ₹1L)
Apple,Apple 2020 Macbook Air M1 - (16 GB/256 GB SSD/Mac OS Big Sur) MGN63HN/A,109900,,,4.7,924.0,93.0,Ultra Premium (> ₹1L)
Acer,Acer Aspire 7 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,70616,83999.0,15.0,4.2,3922.0,307.0,Premium (₹60K-₹1L)
Apple,Apple MacBook Air M3 - (8 GB/512 GB SSD/macOS Sonoma) MRYQ3HN/A,137990,144900.0,4.0,4.7,483.0,26.0,Ultra Premium (> ₹1L)
Apple,Apple MacBook Air M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCV3HN/A,134900,,,4.7,483.0,26.0,Ultra Premium (> ₹1L)
Apple,Apple MacBook Pro M3 - (8 GB/1 TB SSD/macOS Sonoma) MR7K3HN/A,160990,189900.0,15.0,4.3,77.0,8.0,Ultra Premium (> ₹1L)
MSI,MSI Modern 15 H Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) Modern 15 H C13M Busi...,72990,81990.0,10.0,2.0,4.0,2.0,Premium (₹60K-₹1L)
HP,HP Omen Intel Core i5 7th Gen 7300HQ - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,77999,102551.0,23.0,,,,Premium (₹60K-₹1L)
Acer,Acer ‎Acer One 14 AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Ligh...,37999,44999.0,15.0,3.1,13.0,1.0,Mid-Range (₹30K-₹60K)
ASUS,ASUS Expertbook P1 High-performance processor Intel Core i7 13th Gen 13620H - (32 GB/512 GB SSD/Window...,79990,129990.0,38.0,4.3,175.0,22.0,Premium (₹60K-₹1L)
DELL,DELL 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 3535 Thin and Light Laptop,40990,48982.0,16.0,4.4,57.0,3.0,Mid-Range (₹30K-₹60K)
ASUS,ASUS Vivobook Go 14 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK521WS | ...,41590,62990.0,33.0,4.5,54.0,2.0,Mid-Range (₹30K-₹60K)
HP,HP Laptop AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2212AU Thin and Light...,45990,49999.0,8.0,4.2,3491.0,251.0,Mid-Range (₹30K-₹60K)
ASUS,ASUS Intel® Core™ Ultra 7 Processor 255H Intel Core Ultra 7 2nd Gen - (32 GB/1 TB SSD/Windows 11 Home/...,219990,399990.0,45.0,,,,Ultra Premium (> ₹1L)
Lenovo,Lenovo V 14 (2025) Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Pro) V 14 Thin and Ligh...,55990,95990.0,41.0,,,,Mid-Range (₹30K-₹60K)
MSI,MSI Stealth 14 Studio AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...,189990,212990.0,10.0,,,,Ultra Premium (> ₹1L)
Lenovo,Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8 Laptop,81990,98990.0,17.0,4.2,340.0,23.0,Premium (₹60K-₹1L)
HP,HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5007TU Thin and Light La...,41370,56260.0,26.0,4.2,7372.0,576.0,Mid-Range (₹30K-₹60K)
Lenovo,Lenovo V 14 (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) V 14 Thin and Lig...,47979,85000.0,43.0,4.3,72.0,2.0,Mid-Range (₹30K-₹60K)
Apple,"Apple MacBook Pro (M5 Pro, 2026) M5 Pro - (24 GB/2 TB SSD/Tahoe) MGDT4HN/A",309900,,,,,,Ultra Premium (> ₹1L)
Lenovo,Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin ...,75375,91966.0,18.0,4.1,51.0,5.0,Premium (₹60K-₹1L)
DELL,DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and ...,56990,72100.0,20.0,4.1,695.0,46.0,Mid-Range (₹30K-₹60K)
HP,HP Victus AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,74901,83632.0,10.0,2.0,3.0,0.0,Premium (₹60K-₹1L)
